"","alpha_hat_ij_Grass","focal","year","complexity.plant","complexity.animal"
"89",-0.185899243000619,"CHFU","2020","class","group"
"90",-0.176040711538894,"CHFU","2020","class","group"
"91",-0.106179262598263,"CHFU","2020","class","group"
"92",-0.0592950552766697,"CHFU","2020","class","group"
"93",0.0118697516543778,"CHFU","2020","class","group"
"94",-0.120563054145463,"CHFU","2020","class","group"
"95",-0.0498352879202961,"CHFU","2020","class","group"
"96",-0.298091007109843,"CHFU","2020","class","group"
"97",-0.0549505255292136,"CHFU","2020","class","group"
"98",0.00982094777882669,"CHFU","2020","class","group"
"99",0.0706141189067755,"CHFU","2020","class","group"
"100",-0.0677068899545674,"CHFU","2020","class","group"
"101",-0.127059156099417,"CHFU","2020","class","group"
"102",-0.261626595525487,"CHFU","2020","class","group"
"103",-0.114163416499001,"CHFU","2020","class","group"
"104",-0.201282843813835,"CHFU","2020","class","group"
"105",-0.0874655008299837,"CHFU","2020","class","group"
"106",-0.0851779965912989,"CHFU","2020","class","group"
"107",-0.186392619480996,"CHFU","2020","class","group"
"108",-0.279879587976473,"CHFU","2020","class","group"
"109",0.00810650579486571,"CHFU","2020","class","group"
"110",-0.125523997106551,"CHFU","2020","class","group"
"111",-0.0825443768893127,"CHFU","2020","class","group"
"112",-0.0264616600549885,"CHFU","2020","class","group"
"113",-0.228874890563772,"CHFU","2020","class","group"
"114",-0.03733914433918,"CHFU","2020","class","group"
"115",0.00454313723647881,"CHFU","2020","class","group"
"116",-0.0603087707229266,"CHFU","2020","class","group"
"117",-0.0763591387545904,"CHFU","2020","class","group"
"118",-0.187979950653532,"CHFU","2020","class","group"
"119",-0.0341059834894331,"CHFU","2020","class","group"
"120",-0.165055562628727,"CHFU","2020","class","group"
"121",-0.0990247968534931,"CHFU","2020","class","group"
"122",-0.0925724020682502,"CHFU","2020","class","group"
"123",-0.00840264150549808,"CHFU","2020","class","group"
"124",-0.0675119011875613,"CHFU","2020","class","group"
"125",-0.114089270256844,"CHFU","2020","class","group"
"126",-0.268525121399668,"CHFU","2020","class","group"
"127",-0.142817705460729,"CHFU","2020","class","group"
"128",-0.0917096526855892,"CHFU","2020","class","group"
"129",0.0626174516326035,"CHFU","2020","class","group"
"130",0.0370260230120492,"CHFU","2020","class","group"
"131",0.0280848688396933,"CHFU","2020","class","group"
"132",-0.0413831861781236,"CHFU","2020","class","group"
"133",-0.147074626501351,"CHFU","2020","class","group"
"134",-0.0967747121164531,"CHFU","2020","class","group"
"135",-0.0985330337924099,"CHFU","2020","class","group"
"136",-0.0793575840893912,"CHFU","2020","class","group"
"137",-0.274017891746705,"CHFU","2020","class","group"
"138",-0.0384264220454604,"CHFU","2020","class","group"
"139",-0.159391295992888,"CHFU","2020","class","group"
"140",0.00879140561713432,"CHFU","2020","class","group"
"141",-0.191000950525215,"CHFU","2020","class","group"
"142",-0.200706887666685,"CHFU","2020","class","group"
"143",0.00121044115823166,"CHFU","2020","class","group"
"144",-0.141095265592776,"CHFU","2020","class","group"
"145",0.0369484977393786,"CHFU","2020","class","group"
"146",-0.125132394597282,"CHFU","2020","class","group"
"147",-0.220775365057494,"CHFU","2020","class","group"
"148",-0.212052815409591,"CHFU","2020","class","group"
"149",-0.0612596193528531,"CHFU","2020","class","group"
"150",-0.195443409647867,"CHFU","2020","class","group"
"151",0.0106926329976649,"CHFU","2020","class","group"
"152",0.0493493980351725,"CHFU","2020","class","group"
"153",-0.106078734789365,"CHFU","2020","class","group"
"154",0.0475087373158209,"CHFU","2020","class","group"
"155",0.040717629822697,"CHFU","2020","class","group"
"156",-0.114594868933521,"CHFU","2020","class","group"
"157",-0.0594354174663432,"CHFU","2020","class","group"
"158",-0.247710205179873,"CHFU","2020","class","group"
"159",-0.132698378237959,"CHFU","2020","class","group"
"160",-0.11728363470915,"CHFU","2020","class","group"
"161",-0.131824051446886,"CHFU","2020","class","group"
"162",-0.245220342319322,"CHFU","2020","class","group"
"163",-0.0642347323677506,"CHFU","2020","class","group"
"164",-0.115345224544318,"CHFU","2020","class","group"
"165",-0.168253381825809,"CHFU","2020","class","group"
"166",-0.18148221842019,"CHFU","2020","class","group"
"167",0.0217938036049183,"CHFU","2020","class","group"
"168",-0.0846530703565043,"CHFU","2020","class","group"
"169",-0.0846166080782211,"CHFU","2020","class","group"
"170",-0.110092833009421,"CHFU","2020","class","group"
"171",-0.212210838402011,"CHFU","2020","class","group"
"172",-0.0756125354696374,"CHFU","2020","class","group"
"173",-0.0572366628571821,"CHFU","2020","class","group"
"174",-0.152453439008091,"CHFU","2020","class","group"
"175",-0.0229434221659954,"CHFU","2020","class","group"
"176",-0.243349860431288,"CHFU","2020","class","group"
"177",-0.0939624849420407,"CHFU","2020","class","group"
"178",-0.0592061632394024,"CHFU","2020","class","group"
"179",-0.0420751480233997,"CHFU","2020","class","group"
"180",-0.192110352442896,"CHFU","2020","class","group"
"181",-0.261981414157336,"CHFU","2020","class","group"
"182",-0.159700826794688,"CHFU","2020","class","group"
"183",-0.157685101050082,"CHFU","2020","class","group"
"184",-0.12534274950186,"CHFU","2020","class","group"
"185",-0.0182402528136101,"CHFU","2020","class","group"
"186",-0.0213147459464305,"CHFU","2020","class","group"
"187",-0.176259394902446,"CHFU","2020","class","group"
"188",0.0326985438046949,"CHFU","2020","class","group"
"189",0.0291670426333694,"CHFU","2020","class","group"
"190",-0.195085675017863,"CHFU","2020","class","group"
"191",-0.0581743318503103,"CHFU","2020","class","group"
"192",-0.151551130561094,"CHFU","2020","class","group"
"193",-0.101472388843218,"CHFU","2020","class","group"
"194",-0.124783324949787,"CHFU","2020","class","group"
"195",-0.0608942573985505,"CHFU","2020","class","group"
"196",-0.147657040729055,"CHFU","2020","class","group"
"197",-0.0565074219846887,"CHFU","2020","class","group"
"198",-0.157289745423295,"CHFU","2020","class","group"
"199",0.0470882899134406,"CHFU","2020","class","group"
"200",-0.116858409783199,"CHFU","2020","class","group"
"201",-0.163221235449884,"CHFU","2020","class","group"
"202",-0.0964524649838929,"CHFU","2020","class","group"
"203",-0.170806243462907,"CHFU","2020","class","group"
"204",-0.125833051298948,"CHFU","2020","class","group"
"205",-0.142216896220941,"CHFU","2020","class","group"
"206",-0.156466387845153,"CHFU","2020","class","group"
"207",-0.132481750357519,"CHFU","2020","class","group"
"208",-0.0557738572868296,"CHFU","2020","class","group"
"209",-0.219699682674868,"CHFU","2020","class","group"
"210",-0.0615676578934933,"CHFU","2020","class","group"
"211",-0.147428670834041,"CHFU","2020","class","group"
"212",-0.0295204421929638,"CHFU","2020","class","group"
"213",0.00341475680409076,"CHFU","2020","class","group"
"214",-0.00845739111628518,"CHFU","2020","class","group"
"215",0.0925040340537169,"CHFU","2020","class","group"
"216",-0.0548595217621622,"CHFU","2020","class","group"
"217",-0.0990347488459417,"CHFU","2020","class","group"
"218",0.0245005100171958,"CHFU","2020","class","group"
"219",-0.213844088921967,"CHFU","2020","class","group"
"220",-0.245355866723203,"CHFU","2020","class","group"
"221",-0.145276652280016,"CHFU","2020","class","group"
"222",-0.125190903979977,"CHFU","2020","class","group"
"223",-0.143957801931861,"CHFU","2020","class","group"
"224",-0.146579737936422,"CHFU","2020","class","group"
"225",-0.0812102439736954,"CHFU","2020","class","group"
"226",-0.212326393250761,"CHFU","2020","class","group"
"227",-0.186091063503382,"CHFU","2020","class","group"
"228",-0.109512879709499,"CHFU","2020","class","group"
"229",-0.0853196248015488,"CHFU","2020","class","group"
"230",-0.146210898540529,"CHFU","2020","class","group"
"231",-0.032002324589585,"CHFU","2020","class","group"
"232",-0.0816669210178264,"CHFU","2020","class","group"
"233",-0.0458718665587341,"CHFU","2020","class","group"
"234",-0.250880081110804,"CHFU","2020","class","group"
"235",-0.194153520893281,"CHFU","2020","class","group"
"236",-0.177144845734494,"CHFU","2020","class","group"
"237",-0.217196325619013,"CHFU","2020","class","group"
"238",-0.0185735558366086,"CHFU","2020","class","group"
"239",-0.115085615668252,"CHFU","2020","class","group"
"240",-0.282578242452419,"CHFU","2020","class","group"
"241",0.0800114092910793,"CHFU","2020","class","group"
"242",-0.148146158083783,"CHFU","2020","class","group"
"243",0.0595435796000179,"CHFU","2020","class","group"
"244",-0.268063363568815,"CHFU","2020","class","group"
"245",-0.0686163886764225,"CHFU","2020","class","group"
"246",0.0251609453511459,"CHFU","2020","class","group"
"247",-0.137153670496827,"CHFU","2020","class","group"
"248",-0.129569797259224,"CHFU","2020","class","group"
"249",-0.0332767495260333,"CHFU","2020","class","group"
"250",-0.0342611755353637,"CHFU","2020","class","group"
"251",-0.197216951573043,"CHFU","2020","class","group"
"252",-0.0388297554326944,"CHFU","2020","class","group"
"253",-0.0443444530909375,"CHFU","2020","class","group"
"254",-0.266269633860106,"CHFU","2020","class","group"
"255",-0.317871400234702,"CHFU","2020","class","group"
"256",-0.160943304873992,"CHFU","2020","class","group"
"257",0.0582954991532996,"CHFU","2020","class","group"
"258",-0.201377493952178,"CHFU","2020","class","group"
"259",-0.203605721513837,"CHFU","2020","class","group"
"260",-0.0870088993123457,"CHFU","2020","class","group"
"261",-0.158616866154568,"CHFU","2020","class","group"
"262",0.0245215222707553,"CHFU","2020","class","group"
"263",-0.0812554828067421,"CHFU","2020","class","group"
"264",-0.0269888901768894,"CHFU","2020","class","group"
"265",-0.184255319800606,"CHFU","2020","class","group"
"266",-0.22628407409712,"CHFU","2020","class","group"
"267",-0.168912080629088,"CHFU","2020","class","group"
"268",-0.126676893816954,"CHFU","2020","class","group"
"269",-0.108039171651949,"CHFU","2020","class","group"
"270",0.0512102918966195,"CHFU","2020","class","group"
"271",-0.251767504652328,"CHFU","2020","class","group"
"272",-0.0313212318840725,"CHFU","2020","class","group"
"273",-0.179689237925763,"CHFU","2020","class","group"
"274",-0.275434202288801,"CHFU","2020","class","group"
"275",-0.0778460128648918,"CHFU","2020","class","group"
"276",-0.0289880599799017,"CHFU","2020","class","group"
"277",-0.191590310841407,"CHFU","2020","class","group"
"278",-0.343364722173837,"CHFU","2020","class","group"
"279",-0.21959412636323,"CHFU","2020","class","group"
"280",-0.132850981638936,"CHFU","2020","class","group"
"281",-0.191909352904807,"CHFU","2020","class","group"
"282",-0.0155990973908844,"CHFU","2020","class","group"
"283",-0.171323826214754,"CHFU","2020","class","group"
"284",-0.173964140677159,"CHFU","2020","class","group"
"285",-0.177929608791104,"CHFU","2020","class","group"
"286",0.00533071664307339,"CHFU","2020","class","group"
"287",-0.127934682363798,"CHFU","2020","class","group"
"288",-0.0641352139940683,"CHFU","2020","class","group"
"289",-0.274520874315593,"CHFU","2020","class","group"
"290",-0.186137761436904,"CHFU","2020","class","group"
"291",-0.186820522622439,"CHFU","2020","class","group"
"292",-0.29395505981464,"CHFU","2020","class","group"
"293",0.123792205696887,"CHFU","2020","class","group"
"294",0.00435046637804737,"CHFU","2020","class","group"
"295",-0.130028127633991,"CHFU","2020","class","group"
"296",-0.0311704514935337,"CHFU","2020","class","group"
"297",-0.257386854806309,"CHFU","2020","class","group"
"298",-0.143880463563261,"CHFU","2020","class","group"
"299",-0.0881522411739855,"CHFU","2020","class","group"
"300",0.0502887497275408,"CHFU","2020","class","group"
"301",0.0682832560025664,"CHFU","2020","class","group"
"302",-0.249676468112651,"CHFU","2020","class","group"
"303",-0.269670186393271,"CHFU","2020","class","group"
"304",-0.164779138906088,"CHFU","2020","class","group"
"305",-0.22419544437461,"CHFU","2020","class","group"
"306",-0.112893258912362,"CHFU","2020","class","group"
"307",0.111640590962174,"CHFU","2020","class","group"
"308",0.0412920928794782,"CHFU","2020","class","group"
"309",-0.177943615335983,"CHFU","2020","class","group"
"310",-0.0919538680275588,"CHFU","2020","class","group"
"311",-0.252041339587954,"CHFU","2020","class","group"
"312",-0.305691636872795,"CHFU","2020","class","group"
"313",0.104964812515079,"CHFU","2020","class","group"
"314",0.00579184113198483,"CHFU","2020","class","group"
"315",-0.159059233320787,"CHFU","2020","class","group"
"316",-0.122327614412218,"CHFU","2020","class","group"
"317",-0.0861231435312996,"CHFU","2020","class","group"
"318",-0.105466517037888,"CHFU","2020","class","group"
"319",-0.0503121162420667,"CHFU","2020","class","group"
"320",-0.0514232517914566,"CHFU","2020","class","group"
"321",-0.232907508615654,"CHFU","2020","class","group"
"322",-0.246094169264029,"CHFU","2020","class","group"
"323",0.0687699542425313,"CHFU","2020","class","group"
"324",-0.161453332787807,"CHFU","2020","class","group"
"325",-0.188636061590252,"CHFU","2020","class","group"
"326",0.0157175746610894,"CHFU","2020","class","group"
"327",-0.146848032002288,"CHFU","2020","class","group"
"328",-0.0252775127450242,"CHFU","2020","class","group"
"329",-0.1642366689564,"CHFU","2020","class","group"
"330",0.0399703636073065,"CHFU","2020","class","group"
"331",0.0709336944286318,"CHFU","2020","class","group"
"332",-0.0989732579689738,"CHFU","2020","class","group"
"333",-0.0360911476998691,"CHFU","2020","class","group"
"334",-0.0816299261063218,"CHFU","2020","class","group"
"335",-0.212260325212749,"CHFU","2020","class","group"
"336",-0.199316723650873,"CHFU","2020","class","group"
"337",-0.153470163136659,"CHFU","2020","class","group"
"338",-0.197639747895257,"CHFU","2020","class","group"
"339",-0.182194500052611,"CHFU","2020","class","group"
"340",-0.0374785768307828,"CHFU","2020","class","group"
"341",-0.277944320188826,"CHFU","2020","class","group"
"342",-0.0740676158138197,"CHFU","2020","class","group"
"343",-0.083611689062442,"CHFU","2020","class","group"
"344",0.065200596823195,"CHFU","2020","class","group"
"345",-0.15167112450378,"CHFU","2020","class","group"
"346",0.112660946192709,"CHFU","2020","class","group"
"347",-0.145864087711656,"CHFU","2020","class","group"
"348",0.0104938251096918,"CHFU","2020","class","group"
"349",-0.0964503286124005,"CHFU","2020","class","group"
"350",-0.187201523724625,"CHFU","2020","class","group"
"351",-0.103328090114009,"CHFU","2020","class","group"
"352",-0.135519756847877,"CHFU","2020","class","group"
"353",-0.304284359909958,"CHFU","2020","class","group"
"354",-0.077627964843862,"CHFU","2020","class","group"
"355",-0.143490558923601,"CHFU","2020","class","group"
"356",-0.0906220293715999,"CHFU","2020","class","group"
"357",-0.0701631467501985,"CHFU","2020","class","group"
"358",-0.23032996157892,"CHFU","2020","class","group"
"359",-0.0636231139812213,"CHFU","2020","class","group"
"360",-0.187368527037608,"CHFU","2020","class","group"
"361",-0.029670470610604,"CHFU","2020","class","group"
"362",-0.170929157468212,"CHFU","2020","class","group"
"363",-0.0767579212171304,"CHFU","2020","class","group"
"364",-0.0762365349379753,"CHFU","2020","class","group"
"365",-0.0845773768435137,"CHFU","2020","class","group"
"366",-0.0918360329996332,"CHFU","2020","class","group"
"367",-0.164384521073664,"CHFU","2020","class","group"
"368",-0.0244103556508108,"CHFU","2020","class","group"
"369",-0.0461862466214601,"CHFU","2020","class","group"
"370",-0.164203460512326,"CHFU","2020","class","group"
"371",-0.210507465745181,"CHFU","2020","class","group"
"372",-0.297857150693789,"CHFU","2020","class","group"
"373",-0.114843058952537,"CHFU","2020","class","group"
"374",-0.209756816065816,"CHFU","2020","class","group"
"375",-0.113675383259874,"CHFU","2020","class","group"
"376",-0.159157203628992,"CHFU","2020","class","group"
"377",0.056107489875606,"CHFU","2020","class","group"
"378",-0.0982634431630209,"CHFU","2020","class","group"
"379",0.0819165148220724,"CHFU","2020","class","group"
"380",0.0245758963712028,"CHFU","2020","class","group"
"381",-0.173378819656009,"CHFU","2020","class","group"
"382",-0.00155051295661957,"CHFU","2020","class","group"
"383",-0.120905492564028,"CHFU","2020","class","group"
"384",-0.0590646915515042,"CHFU","2020","class","group"
"385",-0.0150679580716574,"CHFU","2020","class","group"
"386",0.0582214687557643,"CHFU","2020","class","group"
"387",-0.204536813495735,"CHFU","2020","class","group"
"388",-0.29638927991412,"CHFU","2020","class","group"
"389",-0.179352811581326,"CHFU","2020","class","group"
"390",9.77481573181116e-05,"CHFU","2020","class","group"
"391",-0.139512552383484,"CHFU","2020","class","group"
"392",-0.0555195340636475,"CHFU","2020","class","group"
"393",-0.0710206188874689,"CHFU","2020","class","group"
"394",-0.165657814080318,"CHFU","2020","class","group"
"395",-0.197580310509142,"CHFU","2020","class","group"
"396",-0.0151599586670049,"CHFU","2020","class","group"
"397",-0.0768834112317166,"CHFU","2020","class","group"
"398",-0.066409262756169,"CHFU","2020","class","group"
"399",-0.201195868083177,"CHFU","2020","class","group"
"400",0.0107267073602597,"CHFU","2020","class","group"
"401",-0.187743517983174,"CHFU","2020","class","group"
"402",-0.118750453501042,"CHFU","2020","class","group"
"403",-0.0226731646787424,"CHFU","2020","class","group"
"404",-0.249250440019501,"CHFU","2020","class","group"
"405",-0.0351157509102537,"CHFU","2020","class","group"
"406",-0.0747084945852547,"CHFU","2020","class","group"
"407",-0.0134754720631096,"CHFU","2020","class","group"
"408",0.0280848741739996,"CHFU","2020","class","group"
"409",-0.199174761066113,"CHFU","2020","class","group"
"410",0.072936318042925,"CHFU","2020","class","group"
"411",-0.236575419797956,"CHFU","2020","class","group"
"412",-0.0982990916699837,"CHFU","2020","class","group"
"413",0.0860260665536767,"CHFU","2020","class","group"
"414",-0.0809730051666574,"CHFU","2020","class","group"
"415",-0.213277771991919,"CHFU","2020","class","group"
"416",-0.127572712403269,"CHFU","2020","class","group"
"417",-0.193823145050998,"CHFU","2020","class","group"
"418",-0.255575335043513,"CHFU","2020","class","group"
"419",-0.156975151053627,"CHFU","2020","class","group"
"420",0.00941161575829086,"CHFU","2020","class","group"
"421",-0.0607602572822772,"CHFU","2020","class","group"
"422",-0.0646792139887177,"CHFU","2020","class","group"
"423",-0.0489316690526178,"CHFU","2020","class","group"
"424",-0.00220264583718088,"CHFU","2020","class","group"
"425",-0.101725111818371,"CHFU","2020","class","group"
"426",-0.121952799284458,"CHFU","2020","class","group"
"427",-0.210003899005249,"CHFU","2020","class","group"
"428",0.00595360324557537,"CHFU","2020","class","group"
"429",-0.0651093511065626,"CHFU","2020","class","group"
"430",-0.0988390403154424,"CHFU","2020","class","group"
"431",-0.181571786085068,"CHFU","2020","class","group"
"432",-0.20275104480082,"CHFU","2020","class","group"
"433",-0.0267394711090113,"CHFU","2020","class","group"
"434",-0.145795346671841,"CHFU","2020","class","group"
"435",-0.167862358368193,"CHFU","2020","class","group"
"436",-0.19084989361651,"CHFU","2020","class","group"
"437",-0.157486730227391,"CHFU","2020","class","group"
"438",-0.0982266712355547,"CHFU","2020","class","group"
"439",-0.254252363676616,"CHFU","2020","class","group"
"440",-0.182374442955746,"CHFU","2020","class","group"
"441",-0.0957098677683199,"CHFU","2020","class","group"
"442",0.0301851632409957,"CHFU","2020","class","group"
"443",-0.00860873570341458,"CHFU","2020","class","group"
"444",0.0168621912641786,"CHFU","2020","class","group"
"445",-0.289985345373551,"CHFU","2020","class","group"
"446",-0.161066545100461,"CHFU","2020","class","group"
"447",-0.135613101439256,"CHFU","2020","class","group"
"448",-0.187764957990616,"CHFU","2020","class","group"
"449",-0.0996861372473784,"CHFU","2020","class","group"
"450",0.0134721110178349,"CHFU","2020","class","group"
"451",-0.117676051241105,"CHFU","2020","class","group"
"452",-0.0066377619877821,"CHFU","2020","class","group"
"453",-0.186635565188011,"CHFU","2020","class","group"
"454",-0.0878855462346669,"CHFU","2020","class","group"
"455",-0.138231129113098,"CHFU","2020","class","group"
"456",-0.130031625993667,"CHFU","2020","class","group"
"457",-0.347693199479927,"CHFU","2020","class","group"
"458",-0.292321636567665,"CHFU","2020","class","group"
"459",-0.0274576332190962,"CHFU","2020","class","group"
"460",-0.144639949118438,"CHFU","2020","class","group"
"461",0.0248863810786895,"CHFU","2020","class","group"
"462",-0.209027589409739,"CHFU","2020","class","group"
"463",-0.199345205046239,"CHFU","2020","class","group"
"464",0.0776040105341813,"CHFU","2020","class","group"
"465",0.0944055267777135,"CHFU","2020","class","group"
"466",-0.0733513530071497,"CHFU","2020","class","group"
"467",-0.0747719989014894,"CHFU","2020","class","group"
"468",-0.144284474318849,"CHFU","2020","class","group"
"469",-0.164656208059491,"CHFU","2020","class","group"
"470",-0.201609612848797,"CHFU","2020","class","group"
"471",-0.163713616736935,"CHFU","2020","class","group"
"472",-0.150575328949492,"CHFU","2020","class","group"
"473",-0.154945047247203,"CHFU","2020","class","group"
"474",0.0656035218338855,"CHFU","2020","class","group"
"475",-0.31859076857519,"CHFU","2020","class","group"
"476",-0.0369863899958337,"CHFU","2020","class","group"
"477",-0.219844056672403,"CHFU","2020","class","group"
"478",-0.164802922504465,"CHFU","2020","class","group"
"479",0.0081972185381165,"CHFU","2020","class","group"
"480",-0.128538057800966,"CHFU","2020","class","group"
"481",-0.143948297996034,"CHFU","2020","class","group"
"482",-0.0814167237555038,"CHFU","2020","class","group"
"483",0.0318012252539586,"CHFU","2020","class","group"
"484",-0.228757686866538,"CHFU","2020","class","group"
"485",-0.142936715589759,"CHFU","2020","class","group"
"486",-0.197681667308185,"CHFU","2020","class","group"
"487",0.039721467360089,"CHFU","2020","class","group"
"488",-0.152148167019993,"CHFU","2020","class","group"
"489",-0.0370092171545945,"CHFU","2020","class","group"
"490",-0.0582843193867696,"CHFU","2020","class","group"
"491",-0.1289596189022,"CHFU","2020","class","group"
"492",-0.278176492062085,"CHFU","2020","class","group"
"493",-0.11074710621374,"CHFU","2020","class","group"
"494",-0.120263478857576,"CHFU","2020","class","group"
"495",-0.148307875462932,"CHFU","2020","class","group"
"496",-0.0093436342074904,"CHFU","2020","class","group"
"497",-0.206142586600524,"CHFU","2020","class","group"
"498",-0.0301492527361686,"CHFU","2020","class","group"
"499",-0.303205867721078,"CHFU","2020","class","group"
"500",-0.114960643952631,"CHFU","2020","class","group"
"501",0.0607428880888536,"CHFU","2020","class","group"
"502",-0.0327778271163712,"CHFU","2020","class","group"
"503",-0.0829821901548823,"CHFU","2020","class","group"
"504",-0.253093620916523,"CHFU","2020","class","group"
"505",-0.0332557751542606,"CHFU","2020","class","group"
"506",-0.162207735675926,"CHFU","2020","class","group"
"507",-0.0330336130730333,"CHFU","2020","class","group"
"508",-0.297318893797413,"CHFU","2020","class","group"
"509",-0.18402065326856,"CHFU","2020","class","group"
"510",-0.210324810036573,"CHFU","2020","class","group"
"511",0.057566692502697,"CHFU","2020","class","group"
"512",-0.329591710194408,"CHFU","2020","class","group"
"513",-0.202389257835689,"CHFU","2020","class","group"
"514",-0.212901836099143,"CHFU","2020","class","group"
"515",0.0886930051472528,"CHFU","2020","class","group"
"516",0.0128111714074102,"CHFU","2020","class","group"
"517",-0.00948464150554584,"CHFU","2020","class","group"
"518",-0.128218137939625,"CHFU","2020","class","group"
"519",-0.15954387649291,"CHFU","2020","class","group"
"520",-0.131911658191899,"CHFU","2020","class","group"
"521",-0.0307232390524816,"CHFU","2020","class","group"
"522",-0.109844151989444,"CHFU","2020","class","group"
"523",0.0106307766661276,"CHFU","2020","class","group"
"524",-0.114445270668328,"CHFU","2020","class","group"
"525",-0.135141310090446,"CHFU","2020","class","group"
"526",-0.121258335964042,"CHFU","2020","class","group"
"527",-0.21420355442269,"CHFU","2020","class","group"
"528",-0.0502326341399369,"CHFU","2020","class","group"
"529",-0.30715983780894,"CHFU","2020","class","group"
"530",-0.112651568041247,"CHFU","2020","class","group"
