"","alpha_hat_ij_PLCO","alpha_hat_ij_POMA","alpha_hat_ij_POMO","alpha_hat_ij_SASO","gamma_FV_hat_if_Andrena_humilis","gamma_FV_hat_if_Dilophus_spp","gamma_H_hat_ih_Brassicogethes_spp","beta_plant_hat_ijk_HOMA_MEEL","beta_H_hat_ijh_HOMA_Cicadidae","beta_FV_hat_ijf_NA","beta_FV_hat_ijf_RAPE_Sphaerophoria_scripta","beta_FV_hat_ijf_SASO_Anastoechus_spp","beta_FV_hat_ijf_SASO_Andrena_humilis","focal","year","complexity.plant","complexity.animal"
"58",0.0143592051014723,-0.105313726912027,0.293249600845145,-0.077965707884786,-0.0592423200842357,0.136789668347719,0.0372656535210936,-0.0992474457347663,0.0338314959674546,-0.00296705439105149,0.00210046660676544,-0.0895328479384696,0.101797025744397,"LEMA","All","code.plant","species"
"59",-0.0370968969520803,-0.271486383149295,0.0526255877831723,0.0761320541216641,-0.282731654024397,0.0942387345839635,0.265716238805345,0.0403474781080631,-0.0505368076757953,0.131378362129439,-0.0728838997322246,-0.181566402598769,-0.045885408351922,"LEMA","All","code.plant","species"
"60",-0.198528505331279,-0.185565127572373,0.26159777109854,0.162819475159348,-0.136670129575013,0.113355780224718,0.181719471958813,0.171555232742347,-0.048387927717216,0.155428732978305,-0.0971920278951843,-0.0284358696791517,-0.104792414033232,"LEMA","All","code.plant","species"
"61",-0.0684439017287529,-0.0294931328463226,0.182040870031026,0.0491307692895284,-0.190739202398194,0.0366488794533275,0.21856227384541,0.0209561563195719,-0.0464868272063733,0.142907450936642,-0.12424811860587,0.0503618758000439,0.000806107568484649,"LEMA","All","code.plant","species"
"62",-0.153506553316631,0.0375219353567191,0.258935659618101,0.100119406699078,-0.0938462942414506,0.0450692970991642,0.0737054058492128,-0.101568988448857,-0.110840708442501,-0.176888397442732,0.0439694389822207,0.0502473904175307,0.00970700579903916,"LEMA","All","code.plant","species"
"63",0.0520343009975739,-0.150088016267473,0.181883126448537,0.000775569513353558,-0.101241385617236,0.275574286812003,0.146756269620649,-0.109642684597736,-0.0684784990570232,-0.125037482056832,-0.123758024980403,-0.0539650625320395,0.0218391548363968,"LEMA","All","code.plant","species"
"64",-0.0225090483554448,-0.118977993541106,0.0558389802699037,0.144757084603317,-0.0886220756213254,0.247556281515424,0.19703620067784,-0.0522819973766578,-0.0382257720308619,0.144725747620929,-0.0954010225455802,0.0313146382563338,-0.0573564252741653,"LEMA","All","code.plant","species"
"65",0.0517227788020034,-0.0766603079933297,0.124374314902048,-0.0441290888671014,-0.103990252725907,0.140594789636519,0.189261305095256,0.119086941198667,-0.00324763692513308,0.0564940099307389,-0.123949180375295,0.022000266494449,-0.0331866837429439,"LEMA","All","code.plant","species"
"66",-0.00287607717282889,-0.019513714800789,0.263365116341735,-0.0778846165613089,-0.13510362741896,0.150441392050626,0.223486682317947,0.0290655407498486,-0.0325288635854404,0.0593654812744246,-0.100420154269075,-0.251030710634478,-0.0134432100155132,"LEMA","All","code.plant","species"
"67",-0.0403908733791561,-0.0787334881569912,0.282282510872979,0.0631509560566763,-0.0757103354043691,0.127260139510899,0.271346684877871,0.153657456378913,-0.0094084806958431,-0.0598605342871816,-0.0560552962198865,-0.141953261208682,-0.131629284735744,"LEMA","All","code.plant","species"
"68",-0.0846723249090501,-0.196833923006274,0.202929807035641,0.174969218569633,-0.228133020584528,0.0639219880733768,0.123857451027456,-0.118010655513094,-0.168741575100428,0.0674358487930495,-0.11389187629512,-0.0376914978927834,0.115284686152383,"LEMA","All","code.plant","species"
"69",0.227585553858742,-0.183156465822938,0.210789148599422,0.144318430596682,-0.132483404961145,0.0300330606096153,0.090798513418531,0.00960811204598633,-0.0166473158606404,0.0129503492656684,-0.0172804850382803,-0.175002752090969,0.0380840560478242,"LEMA","All","code.plant","species"
"70",-0.247881400647429,-0.0124717085768757,0.247790987056436,0.0173494641216692,-0.107210240091114,0.0448120212205465,0.154712641967364,-0.0538737265727535,-0.101524614027542,-0.00860442323238331,-0.08835175800451,0.0100357144551415,-0.163968601720744,"LEMA","All","code.plant","species"
"71",-0.00784372065524741,0.0168670669994098,0.192103558614181,-0.0454011337139443,-0.104142079743635,0.184047192480631,0.173140610115219,-0.109757985801432,-0.0991139303291796,-0.028269276927696,-0.241717162874176,-0.00762062346516257,0.0943362035396369,"LEMA","All","code.plant","species"
"72",0.0271836825301084,-0.106896927323327,0.138756961594515,0.0280351421065481,-0.165610688255999,0.0692855572663618,0.188463922374275,0.157936965387779,-0.0603730880665755,0.152915419255018,-0.0875922259852322,-0.0947515110193119,0.0693246589966374,"LEMA","All","code.plant","species"
"73",-0.0347926651335403,-0.113914785775398,0.200059871765931,0.0575196822367994,-0.108457820315704,0.0832104951059367,0.023356018068625,0.0854380422285916,-0.130361301342559,-0.0295224986457661,-0.140814495066693,-0.0911728823173046,-0.000288343225992693,"LEMA","All","code.plant","species"
"74",-0.11651914289818,0.0229894945687497,0.1606394476495,0.0310463713704718,-0.185936182736136,0.166625323664785,0.259576825365047,0.183386712334114,0.095605058407108,0.102342913391867,-0.11980124928331,0.186119644557087,0.0513968219311858,"LEMA","All","code.plant","species"
"75",0.105256537402226,-0.128713018124847,0.274986568614451,0.0107098306035325,-0.220204354183612,0.102333178688294,0.217724520250103,0.0472458671524951,-0.0141401157414414,0.220249611016127,-0.172288343454019,0.0701122394075988,-0.0579589427264001,"LEMA","All","code.plant","species"
"76",0.00275183807893264,-0.117045389113306,0.225009855799582,0.0294456935903356,-0.182077122577119,0.239760915647968,-0.00915341851253715,0.0738492337995191,-0.120870610615756,-0.171176781564694,0.00102436983393694,-0.137580695229433,0.137936660922642,"LEMA","All","code.plant","species"
"77",0.0827530540181076,0.11720184514887,0.0587900206379626,0.100717668759777,-0.0889006867064899,0.14337806053615,0.0462117514250457,0.115298243560016,-0.152471439328612,-0.0309385534077277,-0.0497690242646112,-0.061760348415317,0.0986058375775598,"LEMA","All","code.plant","species"
"78",-0.0436393274131828,-0.158745990773944,0.172326131559662,-0.118254622813571,-0.330365153799438,0.16874823884291,0.256394153303811,-0.0468975989321759,-0.0580262640594085,0.163250862130186,-0.0159542656606919,-0.210186298787166,0.103746912882259,"LEMA","All","code.plant","species"
"79",-0.0753263489006232,-0.159484252378681,0.22899480400269,0.222313993183804,-0.150998088488817,0.034005479103236,0.135833770213111,0.0573127569725793,-0.130904310498289,-0.0465795416720662,0.0783206205419149,-0.0905665680067821,-0.0775379035897938,"LEMA","All","code.plant","species"
"80",0.0424551376203384,0.0334791145468356,0.271198384380456,0.116862761719493,-0.0644863985250315,-0.10432536121648,0.199643393762793,-0.0391137065495607,0.0332229003751614,-0.000495414585730991,-0.0998334545796432,-0.00436714110694714,-0.0685612990070799,"LEMA","All","code.plant","species"
"81",0.0889319512089319,-0.0297445926966113,0.139180930406316,0.150101664423551,-0.00793205763686811,0.00399765066423763,0.0460465844792377,-0.00686724514657211,-0.24304924892451,-0.203609876372754,0.0502373507099627,-0.0255308702672458,-0.122020610474879,"LEMA","All","code.plant","species"
"82",-0.00858948134216519,0.0167150500336981,0.278205897384889,0.182433541630191,-0.107066263250241,0.0498974087947699,0.0780072738626441,0.0864861025682959,-0.179095880500154,-0.0603535661187357,-0.051418437254334,-0.0416875757513886,0.180342615339694,"LEMA","All","code.plant","species"
"83",-0.148092572357436,-0.209099118685491,0.14409163213427,-0.115625197032734,-0.0940843348409708,0.2001391642007,0.160063900981164,-0.0387089084317644,-0.0419065857252423,0.128328525022409,-0.140101746921677,-0.0516456613349777,0.105850963525214,"LEMA","All","code.plant","species"
"84",-0.163261082245707,-0.085037843810522,0.115444374465428,-0.108166752355594,-0.204758641023429,-0.11946481121888,0.208380571646773,-0.00909923916931799,0.127659263073491,0.116394949016817,-0.0375392222809104,-0.00544930334670624,-0.0655198572615127,"LEMA","All","code.plant","species"
"85",0.00906874217184894,-0.237086568861687,0.177048368643155,0.118471309600481,-0.112850838735761,0.176069582722642,0.345642442292444,-0.022898236699586,-0.15148426169198,0.0732368296037538,0.0299888654436136,-0.0323926172786426,-0.0619186015688319,"LEMA","All","code.plant","species"
"86",-0.0646143558162954,0.0639625490671842,0.291980011876861,0.22871721430999,-0.223956295076271,0.146121148655052,0.0607075201697744,-0.08713105605224,-0.123072798902138,0.00155298357074574,-0.0997871236023109,0.0573536491093627,0.0668228283877723,"LEMA","All","code.plant","species"
"87",-0.0807465142294226,-0.183123660009303,0.117663807297339,0.0431817961548999,-0.279668765318094,0.0119662965803626,0.105814405294842,0.0211209887148598,-0.196016890824995,0.064388317208133,-0.139104942980041,-0.053309736300945,0.0514844797797249,"LEMA","All","code.plant","species"
"88",0.0185568479376617,-0.0460231830734212,0.366646670160915,-0.131805508606502,-0.168339587123722,0.0823575091511566,0.0216338235011027,0.0143234146862949,-0.0774160486980104,-0.0143701790480668,-0.0380605872215884,0.0486733214640453,0.143065410306585,"LEMA","All","code.plant","species"
"89",0.136285271653836,-0.0466711343992269,0.236743461371463,-0.0523824974678772,-0.063002818006173,0.190377644103426,-0.00726439324064743,0.0656949757172696,-0.0686908840455011,0.0607335013918389,-0.0232551885352087,0.022409563372441,-0.0239893118129361,"LEMA","All","code.plant","species"
"90",-0.126907760915994,-0.141083353080272,0.131949515660565,0.186319930491852,-0.071421003789147,0.124218687971998,0.109547081026524,-0.203266152640465,-0.229209471176466,-0.163162919023525,-0.233109904108646,-0.213584275644078,0.08279912630814,"LEMA","All","code.plant","species"
"91",-0.102786030385704,-0.106462882645977,0.107694481988429,0.0773009929561306,0.0137244297304879,0.123466545767135,0.0431208334504847,0.00775260148215962,-0.0952191367233428,-0.079375989033395,-0.137732475052254,-0.0451059839550408,-0.0367968063235755,"LEMA","All","code.plant","species"
"92",-0.11040691137613,0.095527106584022,0.272245433864174,0.260930744001614,-0.196904747314654,0.221510713818512,0.135139590474294,-0.0188955225920093,-0.0953862749245413,0.104982309815106,-0.201566475174174,0.026771322461481,-0.0647284976769827,"LEMA","All","code.plant","species"
"93",-0.0587528517927552,-0.0159443775777468,0.21302591629548,-0.0248756311834897,-0.239039023638166,0.111811702581244,0.165135287298752,-0.00873892620608085,-0.0392457952663193,-0.0192015554734275,-0.031579752135988,0.0394802074391174,-0.0167254211924969,"LEMA","All","code.plant","species"
"94",0.0605415312443767,-0.00305308758534428,0.340165655828635,0.0367343234039919,-0.0837902039340918,0.117910001227438,0.199554472413125,-0.171658341169219,-0.168084824465834,0.0676334299254528,-0.00509599490229418,0.0873201091814289,-0.0823914512678575,"LEMA","All","code.plant","species"
"95",-0.0619318771918929,0.209599772321105,0.269970009752219,-0.000428846565939001,-0.0321208793807146,-0.0482241340922455,0.0515334359354915,0.0524615106878599,-0.0767758518379273,-0.0866069784937237,-0.0128049577909699,-0.055329925906509,0.108157706879541,"LEMA","All","code.plant","species"
"96",0.122464853257421,-0.151187309849208,0.071507300211056,0.179047762009083,-0.136154194711514,0.210734183819299,0.143998673142361,0.106490388169632,-0.225124954524786,0.0557459884286822,-0.0765694924262851,0.00630919287292264,0.100107177694858,"LEMA","All","code.plant","species"
"97",-0.140447473975411,-0.00394293453715344,0.0626416264900225,0.120379885204442,-0.20970907787165,0.082898539934203,-0.0243538193987604,0.0522902645596257,-0.074560494839825,0.0872602036345391,-0.0389404043164258,-0.124773021518121,0.0255922645312097,"LEMA","All","code.plant","species"
"98",-0.133120490217791,0.00412981038884741,0.252415172908362,0.09408215400287,-0.115251236723442,0.173384167320268,-0.0028601209971838,-0.0302790406026306,-0.0575144007378376,-0.0503683948782938,-0.12013581454184,-0.0303562121414509,0.0749704292771132,"LEMA","All","code.plant","species"
