"","year","focal","complexity.plant","parameter","mean.estimate","var.estimate","median.estimate","complexity.animal","abund.sp.mean","abund.sp.median","abund.sp.max","abund.sp.min","mean.adjusted","median.adjusted","var.adjuster","focal.name"
"63","2021","LEMA","Funct.Group","Plant - herbivore",0.0304968791977179,0.0028195415123398,0.0303280706808663,"group",0.650531045751634,0.411764705882353,5,0,0.0198391667166527,0.0197293515356534,0.00183419928856255,"Leontodon 
maroccanus"
"64","2021","LEMA","Funct.Group","Plant - pollinator",0.180821777222513,0.00339147345599523,0.181942228131477,"group",0.470328282828283,0.227272727272727,5,0,0.0850455959790227,0.0855725757310293,0.00159510588681594,"Leontodon 
maroccanus"
"65","2021","LEMA","Family","Intraspecific",-0.185647592727497,0.00845170276530564,-0.185584809834124,"family",0.0729166666666667,0,5,0,-0.01353680363638,-0.0135322257170715,0.000616269993303536,"Leontodon 
maroccanus"
"66","2021","LEMA","Family","Plant - plant",-0.23203993877347,0.00235036021546588,-0.232542893978359,"family",0.974537037037037,0.833333333333333,5,0,-0.226131514406553,-0.226621662881688,0.00229051308034985,"Leontodon 
maroccanus"
"67","2021","LEMA","Family","Plant - herbivore",0.0484659004562572,0.00276966034693307,0.0481977452307369,"family",0.670308265582656,0.426829268292683,5,0,0.0324870936747354,0.0323073470106099,0.00185652622340576,"Leontodon 
maroccanus"
"68","2021","LEMA","Family","Plant - pollinator",0.0617423029698875,0.00252767656003456,0.0601935993555316,"family",0.574652777777778,0,5,0,0.035480385908043,0.0345904190740989,0.00145253635654764,"Leontodon 
maroccanus"
"69","2021","LEMA","Species","Intraspecific",-0.202729002150764,0.00817876325036924,-0.20284574412883,"species",0.00462962962962963,0,0.333333333333333,0,-0.000938560195142424,-0.000939100667263102,3.78646446776354e-05,"Leontodon 
maroccanus"
"70","2021","LEMA","Species","Plant - plant",-0.251608659712075,0.00249511428644401,-0.251678370395685,"species",0.974537037037037,0.833333333333333,5,0,-0.245201957728665,-0.245269893371721,0.00243158128377993,"Leontodon 
maroccanus"
"71","2021","LEMA","Species","Plant - herbivore",0.0231543393685653,0.00290332038443265,0.0218865287575611,"species",0.674119241192412,0.426829268292683,5,0,0.0156087856854488,0.014754130158383,0.0019571841344922,"Leontodon 
maroccanus"
"72","2021","LEMA","Species","Plant - pollinator",0.193211875024703,0.00298209143745447,0.192275155069372,"species",0.548453282828283,0.454545454545455,5,0,0.105967687138707,0.105453940004114,0.00163553783856602,"Leontodon 
maroccanus"
"73","2019","HOMA","Funct.Group","Intraspecific",0.0342123932942271,0.00154415545864888,0.0331308470864203,"group",0.187753036437247,0.125,1,0,0.00642348072477645,0.00622041714021354,0.000289919876092476,"Hordeum 
marinum"
"74","2019","HOMA","Funct.Group","Plant - plant",0.0395599872114163,0.00510345198194112,0.0382556377441284,"group",0.535931174089069,0.25,2.75,0,0.0212014303931629,0.0205023888517369,0.00273509901258889,"Hordeum 
marinum"
"75","2019","HOMA","Funct.Group","Plant - herbivore",-0.00532957565106197,0.00331391137335719,-0.00683090393909517,"group",0.849438545565656,0.566037735849057,5,0,-0.00452714698952022,-0.00580243310692371,0.00281496405711802,"Hordeum 
marinum"
"76","2019","HOMA","Funct.Group","Plant - pollinator",-0.00104703145518575,0.0100837845798744,-0.00174496823647594,"group",0,0,0,0,0,0,0,"Hordeum 
marinum"
"77","2019","HOMA","Family","Intraspecific",0.0356055869946303,0.00158317512005427,0.0344057028239838,"family",0.00657894736842105,0,0.375,0,0.00023424728285941,0.000226353308052525,1.04156257898307e-05,"Hordeum 
marinum"
"78","2019","HOMA","Family","Plant - plant",0.0415818758647773,0.0053685601499106,0.0407736187006816,"family",0.535931174089069,0.25,2.75,0,0.022285023553036,0.0218518533421163,0.00287717874430938,"Hordeum 
marinum"
"79","2019","HOMA","Family","Plant - herbivore",-0.0136408322948329,0.00344071030832614,-0.0135730816060588,"family",0.811663033322952,0.576923076923077,5,0,-0.0110717593174738,-0.0110167685879137,0.00279269736564154,"Hordeum 
marinum"
"80","2019","HOMA","Family","Plant - pollinator",-0.0033330364731481,0.00952160164631934,-0.00342787759807299,"family",0,0,0,0,0,0,0,"Hordeum 
marinum"
"81","2019","HOMA","Species","Intraspecific",0.0357785912501931,0.0016297598925536,0.0348650671453723,"species",0.00657894736842105,0,0.375,0,0.00023538546875127,0.00022937544174587,1.07221045562737e-05,"Hordeum 
marinum"
"82","2019","HOMA","Species","Plant - plant",0.0417119962534262,0.0054366685857669,0.0417159337665123,"species",0.535931174089069,0.25,2.5,0,0.0223547591256976,0.0223568693617088,0.00291368017830321,"Hordeum 
marinum"
"83","2019","HOMA","Species","Plant - herbivore",-0.0106173706328741,0.00315958768661194,-0.011172780252879,"species",0.835409529741514,0.576923076923077,5,0,-0.00886985260750073,-0.00933384709696296,0.00263954966344956,"Hordeum 
marinum"
"84","2019","HOMA","Species","Plant - pollinator",-2.96744176919097e-07,0.00967037990324187,-0.000308504714565802,"species",0,0,0,0,0,0,0,"Hordeum 
marinum"
"85","2020","HOMA","Funct.Group","Intraspecific",-0.123361920067097,0.0033008287701299,-0.12442743513923,"group",0.893470790378007,0.694444444444444,5,0,-0.110220272224898,-0.111172278818556,0.00294919409015043,"Hordeum 
marinum"
"86","2020","HOMA","Funct.Group","Plant - plant",0.0549211057622422,0.00340191544268123,0.054020859519455,"group",1.00515463917526,0.833333333333333,5,0,0.0552042042455527,0.0542993175582151,0.00341945108929299,"Hordeum 
marinum"
"87","2020","HOMA","Funct.Group","Plant - herbivore",-0.00638963178165615,0.00367535070661607,-0.00680392330125876,"group",0.79160530191458,0.357142857142857,5,0,-0.00505806639564091,-0.00538602175909659,0.00290942710575278,"Hordeum 
marinum"
"88","2020","HOMA","Funct.Group","Plant - pollinator",-0.000381054812205412,0.00929977147161944,0.000706377104693132,"group",0,0,0,0,0,0,0,"Hordeum 
marinum"
"89","2020","HOMA","Family","Intraspecific",-0.129855465885241,0.00347518871245082,-0.130519728863663,"family",0.191867124856816,0,3.05555555555556,0,-0.0249149948863435,-0.0250424451141621,0.000666774466592798,"Hordeum 
marinum"
"90","2020","HOMA","Family","Plant - plant",0.0525050353285082,0.0034142471236524,0.0513459048346471,"family",1.00515463917526,0.833333333333333,3.05555555555556,0,0.0527756798405108,0.0516105744471968,0.00343184633562999,"Hordeum 
marinum"
"91","2020","HOMA","Family","Plant - herbivore",0.00688193120104824,0.00269719311147003,0.00677568420984549,"family",0.979381443298969,0.5,5,0,0.00674003571236683,0.00663597938077651,0.00264158088236756,"Hordeum 
marinum"
"92","2020","HOMA","Family","Plant - pollinator",-0.00103352009124742,0.0102412271672568,0.00136426894557728,"family",0,0,0,0,0,0,0,"Hordeum 
marinum"
"93","2020","HOMA","Species","Intraspecific",-0.124907046249976,0.00333885837291292,-0.125079576122127,"species",0.128865979381443,0,1.11111111111111,0,-0.0160962688466464,-0.0161185020775936,0.000430265254241355,"Hordeum 
marinum"
"94","2020","HOMA","Species","Plant - plant",0.0511424063693733,0.00341120337692639,0.0486649835212855,"species",1.00515463917526,0.833333333333333,3.05555555555556,0,0.0514060270207618,0.0489158339518075,0.00342878689948786,"Hordeum 
marinum"
"95","2020","HOMA","Species","Plant - herbivore",-0.00664532913535036,0.00330835515756116,-0.00801478800609414,"species",0.834655035685964,0.384615384615385,5,0,-0.00554655742661083,-0.00668958316924194,0.00276133529209605,"Hordeum 
marinum"
"96","2020","HOMA","Species","Plant - pollinator",-0.000308113074374146,0.010085024508429,0.000385130843775047,"species",0,0,0,0,0,0,0,"Hordeum 
marinum"
"97","2021","HOMA","Funct.Group","Intraspecific",-0.126156316474013,0.0047711938381432,-0.125730748641338,"group",0.625819134993447,0.535714285714286,5,0,-0.0789510368497262,-0.0786847083568006,0.00298590440067284,"Hordeum 
marinum"
"98","2021","HOMA","Funct.Group","Plant - plant",-0.0550776765486614,0.0044915032979007,-0.056191430025768,"group",0.675786369593709,0.535714285714286,5,0,-0.0372207430804764,-0.0379734024993927,0.00303529670770649,"Hordeum 
marinum"
"99","2021","HOMA","Funct.Group","Plant - herbivore",0.11384194566309,0.00387444421711247,0.11394555453297,"group",0.414724018649421,0.040983606557377,5,0,0.0472129891962656,0.0472559582831499,0.00160682507575389,"Hordeum 
marinum"
"100","2021","HOMA","Funct.Group","Plant - pollinator",0.0245516072593649,0.0059667208579599,0.0221788831975652,"group",0.0458715596330275,0,5,0,0.00112622051648463,0.00101737996319106,0.000273702791649537,"Hordeum 
marinum"
"101","2021","HOMA","Family","Intraspecific",-0.120616960733709,0.00334463316871145,-0.119995198189318,"family",0.0698995194408038,0,1.66666666666667,0,-0.00843106759169654,-0.00838760668863734,0.000233788251198703,"Hordeum 
marinum"
"102","2021","HOMA","Family","Plant - plant",-0.051848282207881,0.00286975823739712,-0.0529718573946983,"family",0.901048492791612,0.714285714285714,3.80952380952381,0,-0.0467178165372453,-0.0477302122658651,0.00258579133448299,"Hordeum 
marinum"
"103","2021","HOMA","Family","Plant - herbivore",0.122227603376808,0.00373879831149748,0.121677534653552,"family",0.413784027673334,0.040983606557377,5,0,0.0505758300181145,0.0503482203663085,0.00154705502398969,"Hordeum 
marinum"
"104","2021","HOMA","Family","Plant - pollinator",0.000409793134012147,0.0104862850794018,-0.00136451914296678,"family",0,0,0,0,0,0,0,"Hordeum 
marinum"
"105","2021","HOMA","Species","Intraspecific",-0.118716979205178,0.00347161479133405,-0.119168616778307,"species",0.00218435998252512,0,0.238095238095238,0,-0.000259320618622058,-0.000260307157663405,7.58325642493239e-06,"Hordeum 
marinum"
"106","2021","HOMA","Species","Plant - plant",-0.050903805698196,0.00316428387413237,-0.0526272334509859,"species",0.901048492791612,0.714285714285714,3.57142857142857,0,-0.0458667974017166,-0.0474196893808031,0.00285117321555178,"Hordeum 
marinum"
"107","2021","HOMA","Species","Plant - herbivore",0.121634703813955,0.00406016698850778,0.121022690069598,"species",0.415288013235073,0.040983606557377,5,0,0.0505134344873341,0.0502592725153675,0.00168613868206002,"Hordeum 
marinum"
"108","2021","HOMA","Species","Plant - pollinator",0.0225311831000719,0.00587945123339931,0.0219853962581212,"species",0.0458715596330275,0,5,0,0.00103354050917761,0.00100850441551015,0.000269699597862354,"Hordeum 
marinum"
"109","2019","CHFU","Funct.Group","Intraspecific",-0.0342565314632661,0.00929549893312322,-0.0351718260494049,"group",0.155952380952381,0.1,1,0,-0.00534238764486649,-0.00548513001484767,0.00144965519076088,"Chamaemelum 
fuscatum"
"110","2019","CHFU","Funct.Group","Plant - plant",-0.221399155981183,0.00474035877852776,-0.223037465554051,"group",1.23809523809524,1.2,5,0,-0.274113240738608,-0.276141624019301,0.00586901563055818,"Chamaemelum 
fuscatum"
"111","2019","CHFU","Funct.Group","Plant - herbivore",-0.044679385348021,0.00676345166520115,-0.0464163783188509,"group",0.105820105820106,0,5,0,-0.00472797728550486,-0.00491178606548687,0.000715709170920757,"Chamaemelum 
fuscatum"
"112","2019","CHFU","Funct.Group","Plant - pollinator",0.0369290877997781,0.00395652856906146,0.035124244420403,"group",0.520833333333333,0,5,0,0.0192338998957178,0.0182938773022932,0.00206069196305284,"Chamaemelum 
fuscatum"
"113","2019","CHFU","Family","Intraspecific",-0.0344631588280669,0.00984095114973199,-0.0330809574409742,"family",0.00198412698412698,0,0.3,0,-6.83792833890217e-05,-6.56368203193932e-05,1.95256967256587e-05,"Chamaemelum 
fuscatum"
"114","2019","CHFU","Family","Plant - plant",-0.21913675308315,0.00442086804858175,-0.221182285588353,"family",1.23809523809524,1.2,5,0,-0.271312170483899,-0.27384473453796,0.00547345567919646,"Chamaemelum 
fuscatum"
"115","2019","CHFU","Family","Plant - herbivore",-0.0196106971067246,0.00799007418455624,-0.0205337020430501,"family",0.0623582766439909,0,5,0,-0.00122288927536265,-0.0012804462725258,0.000498247256406568,"Chamaemelum 
fuscatum"
"116","2019","CHFU","Family","Plant - pollinator",0.0311567109667916,0.00417994267268569,0.0309223733075563,"family",0.470521541950113,0,5,0,0.0146599036861888,0.0145496427694284,0.00196675307161515,"Chamaemelum 
fuscatum"
"117","2019","CHFU","Species","Intraspecific",-0.0349752979773419,0.00921717601380095,-0.0366713546475917,"species",0.00119047619047619,0,0.2,0,-4.16372594968356e-05,-4.36563745804663e-05,1.09728285878583e-05,"Chamaemelum 
fuscatum"
"118","2019","CHFU","Species","Plant - plant",-0.218546927660413,0.00473769665556265,-0.218194829148334,"species",1.23809523809524,1.2,5,0,-0.270581910436702,-0.270145978945556,0.00586571966879186,"Chamaemelum 
fuscatum"
"119","2019","CHFU","Species","Plant - herbivore",-0.0284578225792223,0.00827795990118832,-0.0305063949352052,"species",0.0538548752834467,0,5,0,-0.00153259248584247,-0.00164291809458305,0.00044580849807987,"Chamaemelum 
fuscatum"
"120","2019","CHFU","Species","Plant - pollinator",0.0345408450178113,0.00342240189656559,0.0328862695987273,"species",0.600907029478458,0,5,0,0.0207558365753288,0.0197615905751989,0.00205654535734667,"Chamaemelum 
fuscatum"
"121","2020","CHFU","Funct.Group","Intraspecific",-0.0205831989187433,0.00955273074455618,-0.019135267909858,"group",0.845428156748911,0.769230769230769,5,0,-0.0174016159218694,-0.0161774942779279,0.00807614754528879,"Chamaemelum 
fuscatum"
"122","2020","CHFU","Funct.Group","Plant - plant",-0.223947439164823,0.00577948516520073,-0.225795892190244,"group",1.15747460087083,0.961538461538462,5,0,-0.259213472763347,-0.261353010191175,0.00668960728482958,"Chamaemelum 
fuscatum"
